Image_id,cluster
2409327,5
2409321,5
2409307,5
2409298,5
2409290,5
2409282,5
2409281,5
2409279,5
2409261,5
2409255,5
2409254,5
2409244,5
2409238,5
2409227,5
2409226,5
2409203,5
2409183,5
2409182,5
2409177,5
2409174,5
2409171,5
2409164,5
2409161,5
2409159,5
2409153,5
2409141,5
2409138,5
2409132,5
2409117,5
2409106,5
2409104,5
2409102,5
2409101,5
2409096,5
2409095,5
2409087,5
2409080,5
2409066,5
2409067,5
2409058,5
2409028,5
2408620,5
2408621,5
2408626,5
2408627,5
2408632,5
2408639,5
2408641,5
2408642,5
2408650,5
2408655,5
2408659,5
2408660,5
2408661,5
2408663,5
2408667,5
2408672,5
2408674,5
2408678,5
2408683,5
2408684,5
2408705,5
2408706,5
2408708,5
2408711,5
2408721,5
2408725,5
2408732,5
2408755,5
2408765,5
2408772,5
2408776,5
2408794,5
2408795,5
2408798,5
2408809,5
2408816,5
2408820,5
2408829,5
2408835,5
2408838,5
2408845,5
2408865,5
2408872,5
2408874,5
2408876,5
2408877,5
2408915,5
2408918,5
2408920,5
2408924,5
2408925,5
2408929,5
2408934,5
2408949,5
2408953,5
2408954,5
2408956,5
2408957,5
2408967,5
2408973,5
2408977,5
2408981,5
2408986,5
2408993,5
2408999,5
2409003,5
2409014,5
2409021,5
2408575,5
2408571,5
2408561,5
2408551,5
2408541,5
2408536,5
2408532,5
2408526,5
2408523,5
2408518,5
2408512,5
2408511,5
2408510,5
2408505,5
2408500,5
2408492,5
2408480,5
2408475,5
2408473,5
2408471,5
2408470,5
2408468,5
2408466,5
2408437,5
2408430,5
2408412,5
2408407,5
2408401,5
2408382,5
2408373,5
2408366,5
2408360,5
2408358,5
2408357,5
2408353,5
2408348,5
2408336,5
2408333,5
2408332,5
2408328,5
2408327,5
2408325,5
2408324,5
2408323,5
2408322,5
2408317,5
2408311,5
2408308,5
2408269,5
2408266,5
2408260,5
2408245,5
2408242,5
2408232,5
2408224,5
2408222,5
2408221,5
2408216,5
2408214,5
2408202,5
2408194,5
2408193,5
2408179,5
2408176,5
2408173,5
2408160,5
2408157,5
2408145,5
2408139,5
2408130,5
2408107,5
2408105,5
2408093,5
2408091,5
2408086,5
2408078,5
2408069,5
2408066,5
2408065,5
2408052,5
2408049,5
2408048,5
2408038,5
2408035,5
2408033,5
2408020,5
2408017,5
2407989,5
2407981,5
2407978,5
2407974,5
2407969,5
2407967,5
2407966,5
2407954,5
2407943,5
2407942,5
2407931,5
2407928,5
2407923,5
2407913,5
2407912,5
2407902,5
2407898,5
2407890,5
2407885,5
2407877,5
2407875,5
2407868,5
2407867,5
2407865,5
2407841,5
2407840,5
2407839,5
2407833,5
2407831,5
2407790,5
2407786,5
2407780,5
2407775,5
2407774,5
2407769,5
2407768,5
2407767,5
2407766,5
2407757,5
2407754,5
2407750,5
2407743,5
2407710,5
2407691,5
2407690,5
2407689,5
2407680,5
2407669,5
2407668,5
2407660,5
2407656,5
2407654,5
2407651,5
2407642,5
2407639,5
2407638,5
2407632,5
2407629,5
2407628,5
2407616,5
2407614,5
2407613,5
2407610,5
2407609,5
2407602,5
2407598,5
2407594,5
2407590,5
2407589,5
2407585,5
2407580,5
2407579,5
2407573,5
2407568,5
2407552,5
2407550,5
2407546,5
2407532,5
2407530,5
2407520,5
2407502,5
2407496,5
2407489,5
2407488,5
2407482,5
2407481,5
2407479,5
2407477,5
2407470,5
2407465,5
2407462,5
2407461,5
2407459,5
2407456,5
2407454,5
2407453,5
2407451,5
2407448,5
2407444,5
2407437,5
2407436,5
2407402,5
2407399,5
2407395,5
2407391,5
2407388,5
2407382,5
2407365,5
2407363,5
2407362,5
2407346,5
2407345,5
2407339,5
2407336,5
2407331,5
2407329,5
2407328,5
2407321,5
2407315,5
2407314,5
2407310,5
2407301,5
2407298,5
2407295,5
2407287,5
2407285,5
2407284,5
2407275,5
2407273,5
2407254,5
2407249,5
2407247,5
2407233,5
2407232,5
2407218,5
2407200,5
2407194,5
2407193,5
2407192,5
2407188,5
2407187,5
2407182,5
2407180,5
2407171,5
2407170,5
2407167,5
2407164,5
2407161,5
2407159,5
2407157,5
2407153,5
2407148,5
2407138,5
2407122,5
2407117,5
2407116,5
2407108,5
2407095,5
2407088,5
2407069,5
2407066,5
2407063,5
2407056,5
2407049,5
2407046,5
2407031,5
2407025,5
2407022,5
2407013,5
2407000,5
2406997,5
2406995,5
2406979,5
2406977,5
2406972,5
2406964,5
2406955,5
2406952,5
2406940,5
2406938,5
2406922,5
2406917,5
2406916,5
2406912,5
2406911,5
2406900,5
2406897,5
2406891,5
2406886,5
2406885,5
2406879,5
2406871,5
2406863,5
2406858,5
2406854,5
2406846,5
2406844,5
2406840,5
2406839,5
2406811,5
2406807,5
2406806,5
2406804,5
2406797,5
2406796,5
2406793,5
2406770,5
2406767,5
2406766,5
2406764,5
2406760,5
2406757,5
2406753,5
2406738,5
2406736,5
2406732,5
2406726,5
2406723,5
2406722,5
2406719,5
2406714,5
2406713,5
2406711,5
2406689,5
2406688,5
2406686,5
2406684,5
2406665,5
2406640,5
2406639,5
2406634,5
2406629,5
2406619,5
2406615,5
2406612,5
2406605,5
2406600,5
2406593,5
2406586,5
2406585,5
2406578,5
2406562,5
2406553,5
2406551,5
2406548,5
2406538,5
2406529,5
2406501,5
2406499,5
2406496,5
2406491,5
2406486,5
2406474,5
2406471,5
2406468,5
2406462,5
2406457,5
2406456,5
2406455,5
2406438,5
2406422,5
2406418,5
2406408,5
2406394,5
2406389,5
2406385,5
2406376,5
2406374,5
2406341,5
2406328,5
2406321,5
2406318,5
2406315,5
2406312,5
2406306,5
2406304,5
2406302,5
2406300,5
2406298,5
2406289,5
2406288,5
2406286,5
2406284,5
2406274,5
2406269,5
2406228,5
2406211,5
2406206,5
2406197,5
2406196,5
2406194,5
2406186,5
2406184,5
2406183,5
2406178,5
2406176,5
2406174,5
2406171,5
2406160,5
2406153,5
2406152,5
2406146,5
2406143,5
2406125,5
2406113,5
2406110,5
2406105,5
2406100,5
2406073,5
2406052,5
2406035,5
2406031,5
2406027,5
2406026,5
2406021,5
2406018,5
2406015,5
2406013,5
2406004,5
2406003,5
2405998,5
2405995,5
2405989,5
2405984,5
2405978,5
2405973,5
2405969,5
2405958,5
2405949,5
2405948,5
2405941,5
2405938,5
2405925,5
2405915,5
2405910,5
2405903,5
2405902,5
2405888,5
2405882,5
2405879,5
2405876,5
2405875,5
2405874,5
2405869,5
2405860,5
2405859,5
2405856,5
2405854,5
2405853,5
2405851,5
2405849,5
2405848,5
2405843,5
2405833,5
2405807,5
2405803,5
2405797,5
2405782,5
2405772,5
2405767,5
2405765,5
2405758,5
2405757,5
2405754,5
2405753,5
2405747,5
2405746,5
2405721,5
2405713,5
2405710,5
2405697,5
2405695,5
2405674,5
2405665,5
2405664,5
2405659,5
2405650,5
2405624,5
2405619,5
2405615,5
2405605,5
2405599,5
2405590,5
2405588,5
2405584,5
2405578,5
2405575,5
2405573,5
2405567,5
2405566,5
2405561,5
2405541,5
2405540,5
2405522,5
2405512,5
2405510,5
2405507,5
2405503,5
2405502,5
2405498,5
2405492,5
2405490,5
2405481,5
2405480,5
2405459,5
2405454,5
2405453,5
2405452,5
2405449,5
2405448,5
2405446,5
2405443,5
2405439,5
2405438,5
2405436,5
2405435,5
2405433,5
2405425,5
2405422,5
2405420,5
2405417,5
2405415,5
2405390,5
2405388,5
2405372,5
2405335,5
2405316,5
2405308,5
2405305,5
2405304,5
2405303,5
2405297,5
2405294,5
2405289,5
2405274,5
2405266,5
2405252,5
2405221,5
2405209,5
2405201,5
2405190,5
2405189,5
2405185,5
2405166,5
2405161,5
2405160,5
2405159,5
2405158,5
2405156,5
2405149,5
2405148,5
2405145,5
2405137,5
2405134,5
2405128,5
2405125,5
2405120,5
2405119,5
2405112,5
2405104,5
2405093,5
2405083,5
2405074,5
2405069,5
2405067,5
2405060,5
2405022,5
2405020,5
2405000,5
2404991,5
2404981,5
2404980,5
2404971,5
2404969,5
2404928,5
2404915,5
2404897,5
2404889,5
2404884,5
2404878,5
2404874,5
2404868,5
2404867,5
2404864,5
2404862,5
2404852,5
2404843,5
2404838,5
2404832,5
2404830,5
2404825,5
2404822,5
2404814,5
2404808,5
2404785,5
2404784,5
2404783,5
2404781,5
2404770,5
2404765,5
2404758,5
2404757,5
2404733,5
2404730,5
2404728,5
2404716,5
2404704,5
2404699,5
2404698,5
2404697,5
2404691,5
2404687,5
2404681,5
2404669,5
2404668,5
2404662,5
2404658,5
2404655,5
2404649,5
2404625,5
2404614,5
2404613,5
2404611,5
2404595,5
2404592,5
2404589,5
2404588,5
2404545,5
2404525,5
2404523,5
2404521,5
2404520,5
2404501,5
2404482,5
2404474,5
2404441,5
2404435,5
2404432,5
2404423,5
2404421,5
2404413,5
2404412,5
2404401,5
2404395,5
2404386,5
2404385,5
2404384,5
2404382,5
2404381,5
2404377,5
2404375,5
2404348,5
2404332,5
2404328,5
2404320,5
2404305,5
2404296,5
2404290,5
2404286,5
2404278,5
2404277,5
2404245,5
2404244,5
2404237,5
2404216,5
2404208,5
2404207,5
2404202,5
2404177,5
2404168,5
2404166,5
2404160,5
2404155,5
2404143,5
2404138,5
2404135,5
2404129,5
2404107,5
2404106,5
2404102,5
2404101,5
2404099,5
2404094,5
2404084,5
2404072,5
2404069,5
2404063,5
2404061,5
2404059,5
2404057,5
2404050,5
2404049,5
2404044,5
2404037,5
2404015,5
2404005,5
2403998,5
2403994,5
2403989,5
2403976,5
2403971,5
2403968,5
2403967,5
2403964,5
2403960,5
2403948,5
2403936,5
2403925,5
2403923,5
2403912,5
2403906,5
2403875,5
2403868,5
2403828,5
2403824,5
2403823,5
2403807,5
2403805,5
2403798,5
2403790,5
2403785,5
2403773,5
2403765,5
2403756,5
2403731,5
2403730,5
2403716,5
2403711,5
2403708,5
2403699,5
2403696,5
2403679,5
2403674,5
2403669,5
2403648,5
2403646,5
2403641,5
2403639,5
2403637,5
2403595,5
2403583,5
2403582,5
2403573,5
2403571,5
2403564,5
2403560,5
2403549,5
2403547,5
2403542,5
2403529,5
2403524,5
2403520,5
2403519,5
2403517,5
2403502,5
2403496,5
2403492,5
2403490,5
2403478,5
2403467,5
2403466,5
2403463,5
2403462,5
2403460,5
2403459,5
2403456,5
2403434,5
2403430,5
2403418,5
2403414,5
2403405,5
2403401,5
2403400,5
2403387,5
2403374,5
2403373,5
2403362,5
2403357,5
2403355,5
2403342,5
2403331,5
2403329,5
2403306,5
2403280,5
2403259,5
2403253,5
2403251,5
2403248,5
2403245,5
2403243,5
2403239,5
2403235,5
2403233,5
2403232,5
2403224,5
2403201,5
2403197,5
2403187,5
2403163,5
2403149,5
2403146,5
2403143,5
2403141,5
2403123,5
2403122,5
2403117,5
2403109,5
2403107,5
2403104,5
2403096,5
2403094,5
2403092,5
2403085,5
2403083,5
2403082,5
2403080,5
2403078,5
2403076,5
2403073,5
2403067,5
2403066,5
2403056,5
2403053,5
2403050,5
2403014,5
2403013,5
2403004,5
2403000,5
2402996,5
2402991,5
2402979,5
2402972,5
2402970,5
2402960,5
2402958,5
2402954,5
2402947,5
2402946,5
2402943,5
2402937,5
2402928,5
2402918,5
2402917,5
2402915,5
2402912,5
2402911,5
2402901,5
2402900,5
2402893,5
2402881,5
2402867,5
2402864,5
2402857,5
2402855,5
2402840,5
2402837,5
2402826,5
2402810,5
2402799,5
2402792,5
2402789,5
2402782,5
2402780,5
2402778,5
2402767,5
2402762,5
2402760,5
2402755,5
2402752,5
2402739,5
2402730,5
2402715,5
2402707,5
2402704,5
2402693,5
2402691,5
2402680,5
2402669,5
2402668,5
2402664,5
2402651,5
2402649,5
2402643,5
2402640,5
2402636,5
2402632,5
2402630,5
2402629,5
2402626,5
2402619,5
2402596,5
2402570,5
2402549,5
2402548,5
2402541,5
2402537,5
2402535,5
2402533,5
2402521,5
2402518,5
2402514,5
2402511,5
2402507,5
2402505,5
2402502,5
2402500,5
2402497,5
2402493,5
2402492,5
2402486,5
2402485,5
2402479,5
2402475,5
2402470,5
2402455,5
2402436,5
2402424,5
2402421,5
2402413,5
2402398,5
2402388,5
2402383,5
2402355,5
2402349,5
2402341,5
2402340,5
2402333,5
2402330,5
2402327,5
2402325,5
2402305,5
2402295,5
2402288,5
2402287,5
2402263,5
2402262,5
2402260,5
2402250,5
2402249,5
2402230,5
2402219,5
2402218,5
2402212,5
2402208,5
2402196,5
2402184,5
2402169,5
2402165,5
2402163,5
2402151,5
2402141,5
2402126,5
2402121,5
2402120,5
2402115,5
2402087,5
2402086,5
2402083,5
2402078,5
2402077,5
2402073,5
2402071,5
2402070,5
2402066,5
2402056,5
2402055,5
2402054,5
2402051,5
2402037,5
2401981,5
2401970,5
2401959,5
2401957,5
2401944,5
2401933,5
2401928,5
2401922,5
2401914,5
2401910,5
2401905,5
2401901,5
2401899,5
2401896,5
2401895,5
2401893,5
2401892,5
2401888,5
2401876,5
2401861,5
2401849,5
2401845,5
2401829,5
2401824,5
2401815,5
2401813,5
2401810,5
2401807,5
2401803,5
2401801,5
2401798,5
2401795,5
2401792,5
2401787,5
2401784,5
2401783,5
2401779,5
2401775,5
2401771,5
2401769,5
2401768,5
2401760,5
2401759,5
2401757,5
2401745,5
2401735,5
2401734,5
2401723,5
2401722,5
2401714,5
2401713,5
2401703,5
2401696,5
2401693,5
2401681,5
2401673,5
2401671,5
2401668,5
2401667,5
2401663,5
2401662,5
2401647,5
2401635,5
2401634,5
2401633,5
2401624,5
2401620,5
2401609,5
2401589,5
2401586,5
2401581,5
2401576,5
2401570,5
2401568,5
2401563,5
2401561,5
2401555,5
2401537,5
2401529,5
2401528,5
2401526,5
2401520,5
2401519,5
2401500,5
2401496,5
2401488,5
2401462,5
2401447,5
2401437,5
2401421,5
2401417,5
2401416,5
2401390,5
2401383,5
2401381,5
2401377,5
2401374,5
2401362,5
2401360,5
2401357,5
2401349,5
2401347,5
2401346,5
2401342,5
2401335,5
2401323,5
2401322,5
2401319,5
2401313,5
2401311,5
2401308,5
2401307,5
2401305,5
2401278,5
2401268,5
2401263,5
2401242,5
2401238,5
2401237,5
2401227,5
2401223,5
2401220,5
2401193,5
2401187,5
2401180,5
2401179,5
2401175,5
2401160,5
2401159,5
2401154,5
2401145,5
2401116,5
2401105,5
2401103,5
2401102,5
2401098,5
2401089,5
2401085,5
2401076,5
2401074,5
2401068,5
2401064,5
2401045,5
2401034,5
2401028,5
2401023,5
2401012,5
2401006,5
2400999,5
2400998,5
2400983,5
2400973,5
2400957,5
2400954,5
2400947,5
2400946,5
2400937,5
2400934,5
2400929,5
2400927,5
2400922,5
2400919,5
2400909,5
2400908,5
2400900,5
2400892,5
2400880,5
2400870,5
2400861,5
2400849,5
2400821,5
2400809,5
2400805,5
2400794,5
2400787,5
2400785,5
2400782,5
2400753,5
2400749,5
2400744,5
2400736,5
2400735,5
2400732,5
2400721,5
2400720,5
2400716,5
2400692,5
2400691,5
2400689,5
2400687,5
2400685,5
2400684,5
2400666,5
2400665,5
2400663,5
2400661,5
2400655,5
2400646,5
2400627,5
2400615,5
2400592,5
2400583,5
2400574,5
2400566,5
2400546,5
2400533,5
2400525,5
2400521,5
2400518,5
2400511,5
2400507,5
2400504,5
2400503,5
2400502,5
2400501,5
2400498,5
2400496,5
2400495,5
2400494,5
2400481,5
2400462,5
2400436,5
2400435,5
2400405,5
2400403,5
2400394,5
2400388,5
2400380,5
2400373,5
2400372,5
2400368,5
2400367,5
2400365,5
2400358,5
2400354,5
2400353,5
2400343,5
2400341,5
2400337,5
2400335,5
2400329,5
2400322,5
2400321,5
2400308,5
2400288,5
2400281,5
2400270,5
2400265,5
2400253,5
2400251,5
2400250,5
2400247,5
2400243,5
2400237,5
2400236,5
2400235,5
2400233,5
2400229,5
2400228,5
2400226,5
2400223,5
2400217,5
2400212,5
2400211,5
2400210,5
2400190,5
2400180,5
2400178,5
2400171,5
2400163,5
2400161,5
2400154,5
2400138,5
2400135,5
2400132,5
2400127,5
2400125,5
2400120,5
2400119,5
2400115,5
2400111,5
2400105,5
2400104,5
2400103,5
2400096,5
2400094,5
2400088,5
2400080,5
2400078,5
2400071,5
2400064,5
2400058,5
2400055,5
2400043,5
2400026,5
2400022,5
2400016,5
2400013,5
2400006,5
2399990,5
2399988,5
2399984,5
2399966,5
2399960,5
2399959,5
2399954,5
2399944,5
2399937,5
2399936,5
2399916,5
2399892,5
2399868,5
2399861,5
2399853,5
2399850,5
2399844,5
2399842,5
2399840,5
2399835,5
2399826,5
2399820,5
2399818,5
2399815,5
2399814,5
2399805,5
2399796,5
2399789,5
2399788,5
2399787,5
2399783,5
2399778,5
2399761,5
2399759,5
2399742,5
2399719,5
2399705,5
2399700,5
2399699,5
2399692,5
2399691,5
2399690,5
2399689,5
2399679,5
2399678,5
2399676,5
2399670,5
2399661,5
2399659,5
2399657,5
2399650,5
2399648,5
2399642,5
2399618,5
2399614,5
2399607,5
2399606,5
2399605,5
2399592,5
2399589,5
2399588,5
2399584,5
2399583,5
2399582,5
2399575,5
2399572,5
2399566,5
2399565,5
2399563,5
2399562,5
2399560,5
2399558,5
2399554,5
2399552,5
2399547,5
2399541,5
2399540,5
2399527,5
2399526,5
2399522,5
2399517,5
2399512,5
2399509,5
2399504,5
2399482,5
2399480,5
2399477,5
2399470,5
2399467,5
2399465,5
2399458,5
2399445,5
2399442,5
2399431,5
2399425,5
2399410,5
2399403,5
2399401,5
2399396,5
2399388,5
2399387,5
2399386,5
2399385,5
2399376,5
2399370,5
2399361,5
2399360,5
2399355,5
2399354,5
2399351,5
2399349,5
2399304,5
2399283,5
2399277,5
2399276,5
2399270,5
2399269,5
2399266,5
2399265,5
2399264,5
2399263,5
2399262,5
2399257,5
2399248,5
2399247,5
2399243,5
2399240,5
2399239,5
2399237,5
2399236,5
2399235,5
2399229,5
2399226,5
2399218,5
2399211,5
2399210,5
2399205,5
2399194,5
2399187,5
2399173,5
2399161,5
2399140,5
2399138,5
2399137,5
2399135,5
2399127,5
2399126,5
2399119,5
2399108,5
2399103,5
2399091,5
2399089,5
2399084,5
2399077,5
2399075,5
2399073,5
2399069,5
2399068,5
2399046,5
2399045,5
2399043,5
2399038,5
2399035,5
2399027,5
2399018,5
2399012,5
2399001,5
2398989,5
2398988,5
2398960,5
2398959,5
2398953,5
2398951,5
2398950,5
2398949,5
2398947,5
2398945,5
2398939,5
2398932,5
2398928,5
2398924,5
2398917,5
2398910,5
2398904,5
2398901,5
2398897,5
2398895,5
2398885,5
2398882,5
2398867,5
2398865,5
2398860,5
2398857,5
2398855,5
2398848,5
2398838,5
2398830,5
2398827,5
2398822,5
2398821,5
2398814,5
2398798,5
2398759,5
2398752,5
2398740,5
2398730,5
2398724,5
2398711,5
2398708,5
2398703,5
2398691,5
2398687,5
2398685,5
2398684,5
2398677,5
2398671,5
2398666,5
2398657,5
2398652,5
2398650,5
2398641,5
2398639,5
2398638,5
2398634,5
2398627,5
2398626,5
2398625,5
2398623,5
2398622,5
2398618,5
2398612,5
2398611,5
2398610,5
2398603,5
2398602,5
2398578,5
2398570,5
2398565,5
2398555,5
2398551,5
2398550,5
2398535,5
2398534,5
2398530,5
2398527,5
2398515,5
2398512,5
2398501,5
2398497,5
2398496,5
2398495,5
2398493,5
2398492,5
2398487,5
2398481,5
2398472,5
2398465,5
2398463,5
2398460,5
2398459,5
2398456,5
2398453,5
2398450,5
2398449,5
2398434,5
2398413,5
2398400,5
2398393,5
2398392,5
2398381,5
2398380,5
2398372,5
2398369,5
2398364,5
2398355,5
2398354,5
2398348,5
2398343,5
2398335,5
2398332,5
2398316,5
2398312,5
2398311,5
2398285,5
2398280,5
2398260,5
2398254,5
2398253,5
2398240,5
2398236,5
2398224,5
2398223,5
2398222,5
2398217,5
2398205,5
2398198,5
2398195,5
2398187,5
2398175,5
2398163,5
2398155,5
2398154,5
2398153,5
2398144,5
2398141,5
2398115,5
2398112,5
2398108,5
2398105,5
2398090,5
2398085,5
2398083,5
2398075,5
2398071,5
2398070,5
2398065,5
2398063,5
2398058,5
2398023,5
2398015,5
2398004,5
2398001,5
2397994,5
2397992,5
2397989,5
2397988,5
2397987,5
2397984,5
2397953,5
2397952,5
2397937,5
2397926,5
2397922,5
2397913,5
2397911,5
2397902,5
2397901,5
2397897,5
2397896,5
2397861,5
2397833,5
2397827,5
2397826,5
2397815,5
2397814,5
2397798,5
2397794,5
2397793,5
2397785,5
2397784,5
2397780,5
2397778,5
2397771,5
2397765,5
2397764,5
2397750,5
2397749,5
2397748,5
2397746,5
2397744,5
2397742,5
2397741,5
2397730,5
2397714,5
2397705,5
2397690,5
2397656,5
2397654,5
2397641,5
2397638,5
2397635,5
2397628,5
2397625,5
2397622,5
2397621,5
2397616,5
2397614,5
2397613,5
2397608,5
2397601,5
2397599,5
2397596,5
2397589,5
2397587,5
2397584,5
2397581,5
2397573,5
2397563,5
2397550,5
2397542,5
2397536,5
2397532,5
2397513,5
2397499,5
2397498,5
2397494,5
2397481,5
2397480,5
2397477,5
2397473,5
2397470,5
2397465,5
2397462,5
2397457,5
2397454,5
2397446,5
2397445,5
2397442,5
2397426,5
2397393,5
2397377,5
2397374,5
2397361,5
2397355,5
2397347,5
2397343,5
2397341,5
2397338,5
2397331,5
2397324,5
2397323,5
2397322,5
2397309,5
2397308,5
2397304,5
2397303,5
2397297,5
2397292,5
2397282,5
2397277,5
2397273,5
2397261,5
2397250,5
2397236,5
2397231,5
2397226,5
2397218,5
2397208,5
2397196,5
2397189,5
2397187,5
2397180,5
2397178,5
2397172,5
2397168,5
2397167,5
2397159,5
2397157,5
2397156,5
2397152,5
2397147,5
2397143,5
2397136,5
2397134,5
2397123,5
2397119,5
2397118,5
2397115,5
2397106,5
2397104,5
2397043,5
2397041,5
2397037,5
2397033,5
2397024,5
2397023,5
2397020,5
2397015,5
2397013,5
2397009,5
2397007,5
2397001,5
2396999,5
2396989,5
2396986,5
2396954,5
2396949,5
2396945,5
2396943,5
2396934,5
2396932,5
2396929,5
2396918,5
2396910,5
2396903,5
2396901,5
2396888,5
2396886,5
2396879,5
2396872,5
2396867,5
2396862,5
2396860,5
2396856,5
2396855,5
2396850,5
2396847,5
2396846,5
2396842,5
2396826,5
2396824,5
2396818,5
2396803,5
2396798,5
2396793,5
2396789,5
2396772,5
2396769,5
2396768,5
2396761,5
2396759,5
2396755,5
2396754,5
2396745,5
2396743,5
2396741,5
2396740,5
2396738,5
2396725,5
2396723,5
2396718,5
2396717,5
2396709,5
2396701,5
2396698,5
2396694,5
2396675,5
2396671,5
2396666,5
2396640,5
2396633,5
2396628,5
2396627,5
2396624,5
2396616,5
2396615,5
2396612,5
2396611,5
2396610,5
2396608,5
2396605,5
2396604,5
2396602,5
2396599,5
2396597,5
2396592,5
2396590,5
2396556,5
2396536,5
2396533,5
2396520,5
2396514,5
2396503,5
2396490,5
2396487,5
2396486,5
2396482,5
2396479,5
2396473,5
2396472,5
2396468,5
2396453,5
2396422,5
2396405,5
2396402,5
2396385,5
2396384,5
2396381,5
2396379,5
2396374,5
2396373,5
2396367,5
2396346,5
2396343,5
2396335,5
2396332,5
2396331,5
2396329,5
2396306,5
2396305,5
2396275,5
2396272,5
2396260,5
2396259,5
2396245,5
2396240,5
2396235,5
2396230,5
2396226,5
2396222,5
2396221,5
2396214,5
2396210,5
2396208,5
2396206,5
2396171,5
2396167,5
2396166,5
2396163,5
2396130,5
2396129,5
2396126,5
2396122,5
2396119,5
2396095,5
2396093,5
2396090,5
2396081,5
2396073,5
2396068,5
2396066,5
2396059,5
2396058,5
2396054,5
2396051,5
2396048,5
2396046,5
2396034,5
2396032,5
2396031,5
2396028,5
2395986,5
2395983,5
2395982,5
2395975,5
2395972,5
2395948,5
2395939,5
2395933,5
2395930,5
2395924,5
2395912,5
2395896,5
2395883,5
2395880,5
2395879,5
2395871,5
2395870,5
2395868,5
2395818,5
2395812,5
2395797,5
2395766,5
2395752,5
2395733,5
2395701,5
2395696,5
2395692,5
2395682,5
2395673,5
2395665,5
2395658,5
2395657,5
2395649,5
2395640,5
2395639,5
2395625,5
2395624,5
2395623,5
2395617,5
2395616,5
2395615,5
2395599,5
2395595,5
2395590,5
2395579,5
2395578,5
2395561,5
2395559,5
2395557,5
2395551,5
2395549,5
2395547,5
2395543,5
2395522,5
2395515,5
2395509,5
2395504,5
2395501,5
2395500,5
2395493,5
2395490,5
2395482,5
2395478,5
2395474,5
2395473,5
2395472,5
2395471,5
2395463,5
2395461,5
2395458,5
2395443,5
2395437,5
2395433,5
2395426,5
2395416,5
2395412,5
2395397,5
2395391,5
2395384,5
2395379,5
2395378,5
2395367,5
2395363,5
2395362,5
2395359,5
2395353,5
2395349,5
2395348,5
2395342,5
2395339,5
2395337,5
2395318,5
2395316,5
2395310,5
2395293,5
2395287,5
2395286,5
2395285,5
2395268,5
2395266,5
2395262,5
2395260,5
2395256,5
2395244,5
2395242,5
2395209,5
2395207,5
2395195,5
2395194,5
2395193,5
2395192,5
2395190,5
2395187,5
2395183,5
2395173,5
2395161,5
2395132,5
2395129,5
2395127,5
2395123,5
2395122,5
2395116,5
2395110,5
2395109,5
2395101,5
2395100,5
2395099,5
2395080,5
2395077,5
2395075,5
2395060,5
2395059,5
2395058,5
2395057,5
2395054,5
2395037,5
2395036,5
2395034,5
2395033,5
2395020,5
2394993,5
2394984,5
2394980,5
2394971,5
2394954,5
2394951,5
2394944,5
2394938,5
2394935,5
2394932,5
2394928,5
2394925,5
2394924,5
2394922,5
2394914,5
2394911,5
2394907,5
2394905,5
2394901,5
2394892,5
2394891,5
2394890,5
2394889,5
2394885,5
2394882,5
2394881,5
2394880,5
2394865,5
2394862,5
2394840,5
2394839,5
2394832,5
2394824,5
2394817,5
2394812,5
2394803,5
2394798,5
2394796,5
2394792,5
2394788,5
2394786,5
2394783,5
2394779,5
2394777,5
2394773,5
2394766,5
2394765,5
2394763,5
2394719,5
2394717,5
2394712,5
2394699,5
2394691,5
2394690,5
2394686,5
2394669,5
2394668,5
2394653,5
2394646,5
2394645,5
2394637,5
2394627,5
2394624,5
2394620,5
2394614,5
2394602,5
2394601,5
2394577,5
2394545,5
2394537,5
2394536,5
2394529,5
2394524,5
2394519,5
2394511,5
2394506,5
2394501,5
2394487,5
2394486,5
2394484,5
2394482,5
2394476,5
2394465,5
2394458,5
2394451,5
2394437,5
2394435,5
2394425,5
2394424,5
2394422,5
2394421,5
2394418,5
2394410,5
2394407,5
2394403,5
2394398,5
2394392,5
2394388,5
2394383,5
2394374,5
2394367,5
2394352,5
2394347,5
2394346,5
2394341,5
2394339,5
2394338,5
2394336,5
2394334,5
2394330,5
2394326,5
2394322,5
2394312,5
2394306,5
2394304,5
2394288,5
2394286,5
2394282,5
2394276,5
2394274,5
2394262,5
2394256,5
2394253,5
2394246,5
2394237,5
2394236,5
2394226,5
2394222,5
2394221,5
2394216,5
2394211,5
2394209,5
2394207,5
2394200,5
2394195,5
2394191,5
2394189,5
2394187,5
2394184,5
2394179,5
2394178,5
2394168,5
2394161,5
2394155,5
2394143,5
2394133,5
2394127,5
2394126,5
2394123,5
2394122,5
2394114,5
2394110,5
2394106,5
2394095,5
2394087,5
2394073,5
2394070,5
2394063,5
2394059,5
2394058,5
2394057,5
2394054,5
2394050,5
2394049,5
2394046,5
2394044,5
2394038,5
2394016,5
2394004,5
2394003,5
2393991,5
2393975,5
2393959,5
2393954,5
2393952,5
2393945,5
2393937,5
2393935,5
2393934,5
2393920,5
2393916,5
2393911,5
2393904,5
2393901,5
2393900,5
2393890,5
2393884,5
2393882,5
2393863,5
2393859,5
2393840,5
2393834,5
2393830,5
2393807,5
2393800,5
2393799,5
2393795,5
2393794,5
2393781,5
2393776,5
2393775,5
2393771,5
2393769,5
2393767,5
2393739,5
2393738,5
